Flight_Date,Airline,Flight_Number,Origin_Airport,Destination_Airport,Scheduled_Departure_Hour,Scheduled_Departure_Minute,Day_of_Week,Month,Is_Weekend,Peak_Hour,Weather,Temperature_C,Humidity_pct,Wind_Speed_kmh,Visibility_km,Rainfall_mm,Cloud_Cover_pct,Origin_Congestion_Index,Previous_Flight_Delay_Minutes,Turnaround_Risk_Index,Departure_Delay,Delay_Target
2023-05-31,Air India,AI4195,BOM,AGR,5,33,2,5,0,0,Clear/Partly Cloudy,33.3,78.5,12.6,10.1,0.1,21.1,41.1,15,34.9,42,1
2024-02-01,SpiceJet,SP6264,BOM,DEL,17,34,3,2,0,1,Rain,23.5,59.2,6.9,9.5,6.0,27.0,100.0,2,39.9,58,1
2024-09-16,Alliance Air,AL8120,CCU,GAY,16,9,0,9,0,0,Clear/Partly Cloudy,31.2,68.6,0.5,10.1,0.3,23.3,50.4,0,25.5,33,1
2025-09-17,Air India,AI9969,AMD,BOM,14,36,2,9,0,0,Clear/Partly Cloudy,28.8,46.4,4.6,12.1,0.0,17.9,57.5,2,30.9,35,1
2024-03-19,IndiGo,IN3901,JLR,MAA,21,3,1,3,0,1,Clear/Partly Cloudy,26.6,61.0,5.8,11.3,0.0,28.9,65.0,5,31.1,38,1
2024-03-05,Star Air,ST1236,BLR,COK,15,8,1,3,0,0,Clear/Partly Cloudy,27.4,64.0,11.8,8.5,0.0,17.7,72.7,0,25.8,62,1
2023-12-18,IndiGo,IN7557,BOM,MYQ,18,41,0,12,0,1,Clear/Partly Cloudy,25.0,54.9,4.8,12.4,1.3,25.2,64.0,0,25.3,48,1
2025-04-21,Air India,AI2314,DIU,MAA,10,56,0,4,0,1,Rain,31.6,49.8,14.7,10.5,3.3,48.6,77.3,0,34.4,44,1
2024-10-02,IndiGo,IN2661,CCU,MAA,6,7,2,10,0,0,Clear/Partly Cloudy,27.2,34.5,9.1,10.5,0.0,0.0,50.9,1,19.4,0,0
2025-11-10,IndiGo,IN1216,AMD,DEL,14,53,0,11,0,0,Clear/Partly Cloudy,27.0,66.4,2.8,12.2,1.0,8.2,66.7,4,16.3,35,1
2025-11-26,IndiGo,IN7567,DEL,BOM,8,20,2,11,0,1,Clear/Partly Cloudy,24.9,49.5,21.6,11.8,1.9,26.1,92.6,4,40.7,48,1
2024-06-26,Air India Express,AI8931,NAG,BOM,18,52,2,6,0,1,Clear/Partly Cloudy,34.3,56.1,2.0,10.5,0.0,32.2,58.8,1,24.5,53,1
2024-09-23,Akasa Air,AK9766,HYD,DEL,5,18,0,9,0,0,Clear/Partly Cloudy,33.3,61.0,8.2,11.1,0.7,12.6,71.8,2,29.1,49,1
2023-06-17,Air India Express,AI5060,CCU,MAA,10,44,5,6,1,1,Clear/Partly Cloudy,37.6,45.5,1.7,12.9,0.1,18.1,100.0,0,40.7,46,1
2023-08-17,IndiGo,IN7235,MAA,DBR,9,27,3,8,0,1,Clear/Partly Cloudy,38.2,45.8,7.4,11.4,0.0,7.8,82.1,4,42.3,50,1
2024-06-25,Alliance Air,AL6943,COK,BLR,23,39,1,6,0,0,Clear/Partly Cloudy,32.2,54.4,8.3,10.7,1.7,21.1,61.2,10,34.2,0,0
2023-02-04,SpiceJet,SP5643,CCU,JDH,20,29,5,2,1,1,Clear/Partly Cloudy,20.8,58.2,11.1,11.5,0.2,10.8,73.0,7,33.6,55,1
2025-05-13,Air India,AI9420,BOM,TIR,8,59,1,5,0,1,Clear/Partly Cloudy,27.8,53.3,4.3,11.7,0.1,15.9,76.4,7,43.4,40,1
2023-03-27,IndiGo,IN3931,COK,BLR,6,57,0,3,0,0,Clear/Partly Cloudy,20.4,52.2,3.9,11.3,0.0,21.6,69.8,2,29.8,49,1
2023-12-19,IndiGo,IN6260,DEL,BLR,15,5,1,12,0,0,Rain,22.8,80.9,5.3,9.9,7.6,29.6,73.7,3,23.5,49,1
2023-03-04,IndiGo,IN5162,JRH,AMD,22,27,5,3,1,0,Clear/Partly Cloudy,17.6,43.8,3.4,10.8,0.0,30.7,44.7,16,40.0,40,1
2024-12-25,IndiGo,IN6193,COK,CCU,16,50,2,12,0,0,Clear/Partly Cloudy,14.5,52.7,8.3,12.3,0.0,21.8,68.4,12,35.8,43,1
2024-10-17,Air India,AI1426,COK,HYD,5,47,3,10,0,0,Clear/Partly Cloudy,23.6,59.0,5.7,12.0,0.1,16.0,80.2,0,39.5,35,1
2023-07-18,Air India,AI3517,BOM,DEL,17,39,1,7,0,1,Clear/Partly Cloudy,38.6,55.3,3.6,11.2,0.7,0.0,91.2,11,43.8,61,1
2024-08-07,SpiceJet,SP7123,MAA,COK,23,38,2,8,0,0,Clear/Partly Cloudy,33.3,74.7,10.3,10.1,0.7,18.3,70.1,10,46.4,42,1
2025-03-25,Star Air,ST8792,DEL,IXA,8,7,1,3,0,1,Clear/Partly Cloudy,23.2,58.0,14.1,12.5,1.7,29.1,75.7,0,34.3,50,1
2023-12-03,Vistara,VI2150,DEL,IXD,15,40,6,12,1,0,Clear/Partly Cloudy,22.6,62.0,3.1,12.4,0.0,34.4,66.0,5,34.8,32,1
2025-08-13,IndiGo,IN3836,CCU,BLR,15,4,2,8,0,0,Clear/Partly Cloudy,27.5,51.4,0.5,9.5,2.8,22.1,76.3,0,28.9,52,1
2023-10-15,Vistara,VI696,DEL,CCU,12,1,6,10,1,0,Rain,25.5,58.7,7.9,10.1,8.6,40.7,73.0,12,39.6,58,1
2023-01-13,IndiGo,IN7007,COK,DEL,21,28,4,1,0,1,Clear/Partly Cloudy,18.1,47.0,14.6,12.1,0.0,11.3,100.0,6,50.2,52,1
2024-01-27,Akasa Air,AK8753,BOM,SXR,7,53,5,1,1,1,Clear/Partly Cloudy,18.7,55.9,35.0,11.1,0.0,25.5,80.9,2,39.8,43,1
2025-02-05,IndiGo,IN3374,AMD,CCU,23,6,2,2,0,0,Clear/Partly Cloudy,31.4,34.0,1.2,10.2,0.0,23.2,71.5,0,39.8,34,1
2023-09-05,Star Air,ST9199,BOM,BLR,15,38,1,9,0,0,Clear/Partly Cloudy,34.9,70.7,1.4,11.7,0.0,23.4,56.9,3,27.2,39,1
2024-12-08,Air India Express,AI8658,HYD,BOM,18,16,6,12,1,1,Clear/Partly Cloudy,19.2,49.2,0.9,12.5,0.0,20.3,100.0,15,60.0,62,1
2023-06-09,Air India Express,AI3374,UDR,SHL,14,28,4,6,0,0,Clear/Partly Cloudy,26.9,66.3,3.2,9.3,0.0,24.8,19.0,10,29.9,0,0
2024-06-01,IndiGo,IN5639,IXU,MAA,22,18,5,6,1,0,Rain,30.3,60.6,3.6,10.7,3.1,15.5,44.5,4,12.3,0,0
2024-05-18,Vistara,VI9925,BLR,HYD,11,9,5,5,1,0,Clear/Partly Cloudy,28.2,42.0,2.9,12.6,2.5,18.0,71.5,9,35.6,35,1
2024-04-21,IndiGo,IN7725,PAT,AMD,7,2,6,4,1,1,Clear/Partly Cloudy,24.8,67.3,7.1,11.7,1.7,29.2,77.1,1,45.7,54,1
2025-10-21,Air India Express,AI6724,DEL,BLR,22,22,1,10,0,0,Clear/Partly Cloudy,31.8,69.9,2.4,12.6,0.0,39.0,67.0,0,30.9,37,1
2025-01-17,Akasa Air,AK4093,HYD,MAA,18,5,4,1,0,1,Clear/Partly Cloudy,23.3,50.8,5.3,11.9,0.3,18.8,91.6,4,41.4,51,1
2023-11-12,Akasa Air,AK8552,COK,BLR,19,4,6,11,1,1,Clear/Partly Cloudy,30.0,49.5,8.7,9.2,0.0,2.6,86.9,0,36.8,44,1
2025-07-28,Akasa Air,AK3524,DBR,BOM,6,3,0,7,0,0,Clear/Partly Cloudy,31.0,53.6,5.2,11.0,0.5,22.1,48.1,14,25.5,41,1
2025-12-05,Star Air,ST6917,BLR,VGA,14,14,4,12,0,0,Rain,21.3,69.9,5.4,11.6,7.3,41.7,40.0,8,30.9,38,1
2023-06-26,Star Air,ST4961,MAA,DEL,22,41,0,6,0,0,Rain,31.8,66.2,17.7,9.4,7.4,38.6,57.1,1,28.3,34,1
2025-10-14,SpiceJet,SP778,DEL,BLR,21,55,1,10,0,1,Clear/Partly Cloudy,28.8,60.0,20.5,13.4,0.8,40.3,100.0,10,50.1,60,1
2025-06-18,IndiGo,IN9951,HYD,DEL,17,30,2,6,0,1,Rain,30.8,67.2,4.3,10.3,4.2,44.9,87.7,1,32.2,59,1
2023-04-30,IndiGo,IN4105,BLR,AMD,18,37,6,4,1,1,Rain,21.3,68.4,16.3,11.3,4.6,29.8,96.5,0,34.3,55,1
2024-03-02,Air India,AI1921,BOM,COK,7,34,5,3,1,1,Clear/Partly Cloudy,29.0,45.8,8.1,10.0,0.0,6.9,96.1,13,53.9,56,1
2024-05-05,Air India,AI9256,CCU,BLR,12,56,6,5,1,0,Clear/Partly Cloudy,29.1,60.5,2.8,10.9,0.0,9.1,80.1,1,37.4,42,1
2024-08-18,SpiceJet,SP6811,AMD,DEL,13,38,6,8,1,0,Rain,33.2,42.0,15.4,9.7,3.4,14.3,68.6,8,35.7,41,1
2023-10-02,Air India Express,AI1953,HYD,DEL,22,26,0,10,0,0,Rain,24.7,69.9,2.1,10.4,6.4,45.6,71.2,5,34.0,44,1
2025-06-20,IndiGo,IN9109,MAA,BOM,19,13,4,6,0,1,Clear/Partly Cloudy,33.2,60.4,13.5,12.2,1.0,40.6,95.5,2,34.9,47,1
2024-02-21,IndiGo,IN397,BOM,DEL,19,10,2,2,0,1,Rain,24.7,38.5,5.2,11.9,4.7,16.3,94.0,2,43.1,50,1
2025-03-25,Vistara,VI7217,CCU,MAA,17,58,1,3,0,1,Clear/Partly Cloudy,21.8,50.3,10.9,10.9,0.7,41.7,97.7,11,51.3,68,1
2023-07-07,IndiGo,IN5462,BOM,CCU,14,1,4,7,0,0,Clear/Partly Cloudy,30.0,62.5,13.4,10.4,0.0,29.5,75.6,1,29.2,40,1
2023-06-28,Air India Express,AI6016,HYD,CCU,21,47,2,6,0,1,Clear/Partly Cloudy,36.5,40.8,2.0,11.2,1.5,0.0,90.1,0,39.4,59,1
2023-02-22,Alliance Air,AL5910,BLR,AJL,22,35,2,2,0,0,Clear/Partly Cloudy,21.0,43.1,1.1,10.3,0.0,10.6,38.8,0,19.5,0,0
2024-09-23,Vistara,VI3429,BHU,DEL,5,33,0,9,0,0,Clear/Partly Cloudy,21.8,44.5,4.3,10.9,0.0,15.7,24.5,1,19.9,0,0
2023-12-13,Alliance Air,AL7811,PAT,DEL,8,26,2,12,0,1,Clear/Partly Cloudy,19.9,58.2,4.9,12.9,0.4,22.6,61.4,3,27.0,41,1
2025-10-07,Vistara,VI198,DEL,GOI,22,57,1,10,0,0,Rain,23.8,64.7,5.6,9.0,4.6,33.3,57.4,9,32.7,42,1
2023-03-18,IndiGo,IN1645,MAA,DEL,21,41,5,3,1,1,Rain,26.7,57.2,9.2,12.8,3.3,52.2,97.9,5,38.4,58,1
2024-09-04,Air India,AI6244,CCU,HYD,11,15,2,9,0,0,Rain,29.6,53.3,14.0,8.8,5.9,31.4,69.5,9,26.1,43,1
2024-03-20,IndiGo,IN9162,CJB,BLR,16,3,2,3,0,0,Rain,22.8,47.4,3.9,12.7,3.3,17.8,35.7,8,22.2,0,0
2023-04-19,Akasa Air,AK2543,HYD,GWL,9,20,2,4,0,1,Clear/Partly Cloudy,26.3,54.1,15.2,10.9,0.1,18.3,70.7,3,31.7,46,1
2024-09-20,IndiGo,IN1722,MAA,HYD,12,52,4,9,0,0,Clear/Partly Cloudy,29.9,49.8,6.3,12.1,0.0,29.5,76.4,3,35.4,49,1
2023-02-26,Air India,AI1193,BOM,CCU,9,5,6,2,1,1,Clear/Partly Cloudy,19.5,55.6,8.4,9.9,0.0,0.0,94.3,8,42.5,61,1
2023-04-28,IndiGo,IN5393,BOM,BLR,12,30,4,4,0,0,Clear/Partly Cloudy,26.7,41.2,4.1,11.2,0.0,21.7,70.8,6,29.0,43,1
2024-10-18,IndiGo,IN4016,UDR,BLR,21,17,4,10,0,1,Rain,24.2,61.7,5.9,9.5,7.3,36.5,64.2,3,33.8,54,1
2023-11-13,IndiGo,IN3183,HYD,CCU,14,47,0,11,0,0,Clear/Partly Cloudy,20.8,51.9,4.2,13.0,0.3,0.0,73.4,4,31.0,45,1
2024-01-15,IndiGo,IN2478,HYD,BOM,23,1,0,1,0,0,Clear/Partly Cloudy,16.3,52.7,2.8,10.4,0.5,45.7,57.3,5,31.6,41,1
2023-01-17,IndiGo,IN8261,AMD,HYD,18,33,1,1,0,1,Clear/Partly Cloudy,17.9,51.0,5.3,13.0,0.0,20.0,89.4,8,42.4,51,1
2024-09-13,Air India,AI4553,BLR,JSA,9,33,4,9,0,1,Clear/Partly Cloudy,33.6,53.4,10.2,12.7,0.0,40.0,74.1,0,31.2,0,0
2025-12-20,Air India,AI9560,BLR,COK,15,22,5,12,1,0,Clear/Partly Cloudy,19.0,51.5,11.3,10.5,1.3,2.2,75.4,13,37.8,60,1
2023-12-14,Akasa Air,AK1332,MAA,VGA,17,46,3,12,0,1,Clear/Partly Cloudy,18.6,46.3,6.4,12.0,0.7,38.5,65.3,8,32.3,0,0
2023-08-10,Star Air,ST4548,BOM,DEL,7,32,3,8,0,1,Rain,32.3,52.5,9.6,11.1,4.2,10.4,94.8,7,44.1,55,1
2023-03-22,Air India Express,AI1642,DEL,COK,18,35,2,3,0,1,Rain,27.6,62.1,1.8,9.1,3.6,47.0,100.0,7,49.3,55,1
2023-05-20,SpiceJet,SP627,HYD,DEL,13,26,5,5,1,0,Clear/Partly Cloudy,31.1,61.4,7.2,10.5,2.5,14.9,77.5,8,36.0,41,1
2023-11-20,IndiGo,IN7594,DEL,VOBL,17,36,0,11,0,1,Clear/Partly Cloudy,21.7,57.3,8.2,11.7,0.7,34.7,74.6,10,41.5,48,1
2023-08-22,Vistara,VI8885,IXY,AMD,14,39,1,8,0,0,Clear/Partly Cloudy,32.5,67.4,23.5,10.0,1.4,25.5,45.5,6,27.2,48,1
2024-03-23,SpiceJet,SP5706,DEL,BLR,16,31,5,3,1,0,Clear/Partly Cloudy,31.7,49.8,7.8,11.9,0.0,20.4,73.6,7,33.2,69,1
2023-02-05,Akasa Air,AK3276,BLR,HYD,20,12,6,2,1,1,Rain,18.8,61.1,5.3,9.3,6.5,43.9,97.2,3,41.8,0,0
2023-06-25,Air India,AI7814,DIB,TRZ,17,23,6,6,1,1,Rain,28.3,57.4,3.1,8.6,5.2,19.2,41.3,8,30.5,54,1
2023-04-01,Star Air,ST9890,DEL,DIB,19,12,5,4,1,1,Clear/Partly Cloudy,20.8,57.0,3.7,11.1,2.0,52.8,88.8,9,39.6,58,1
2025-07-22,Vistara,VI9863,DEL,BLR,23,8,1,7,0,0,Clear/Partly Cloudy,29.1,57.1,1.7,11.8,0.0,40.0,71.2,0,41.0,42,1
2025-08-22,Air India,AI8853,COK,NAG,19,26,4,8,0,1,Clear/Partly Cloudy,36.7,45.6,22.0,13.2,0.0,0.0,63.0,21,37.1,68,1
2023-04-10,IndiGo,IN4279,RDP,MAA,7,42,0,4,0,1,Clear/Partly Cloudy,28.4,50.3,0.2,10.7,1.0,36.1,73.8,7,36.3,53,1
2023-12-07,IndiGo,IN8971,BOM,CCU,20,16,3,12,0,1,Clear/Partly Cloudy,24.6,57.4,9.2,11.5,0.0,29.9,85.3,0,40.8,39,1
2025-12-09,Air India Express,AI5291,BOM,DEL,11,9,1,12,0,0,Clear/Partly Cloudy,21.4,55.3,3.4,10.4,0.0,9.3,66.0,4,31.4,44,1
2023-11-03,SpiceJet,SP6519,BLR,DBR,5,11,4,11,0,0,Clear/Partly Cloudy,23.7,51.6,6.0,10.0,1.7,14.4,42.8,0,14.6,0,0
2024-10-02,Air India Express,AI9725,MAA,VOPC,22,46,2,10,0,0,Clear/Partly Cloudy,26.4,63.6,7.0,9.3,2.9,41.9,53.5,9,30.3,76,1
2023-10-05,IndiGo,IN506,HYD,DEL,12,38,3,10,0,0,Rain,26.2,58.1,1.2,10.5,5.3,36.1,79.2,22,45.4,59,1
2024-07-21,Air India Express,AI7853,IXW,HYD,14,19,6,7,1,0,Rain,37.4,59.2,2.1,9.6,5.5,13.3,34.7,0,14.3,0,0
2025-05-23,IndiGo,IN6849,IXZ,CCU,17,50,4,5,0,1,Clear/Partly Cloudy,30.5,46.9,4.0,11.7,2.4,35.1,50.7,6,31.1,59,1
2023-02-19,IndiGo,IN3641,BLR,AMD,23,51,6,2,1,0,Clear/Partly Cloudy,21.9,36.9,0.9,9.5,0.6,23.2,83.9,10,39.9,58,1
2024-04-16,IndiGo,IN601,HYD,BLR,20,26,1,4,0,1,Clear/Partly Cloudy,27.8,58.1,11.9,9.9,2.4,27.8,100.0,0,40.5,60,1
2024-02-24,Alliance Air,AL698,GWL,BOM,7,39,5,2,1,1,Clear/Partly Cloudy,20.2,85.2,3.5,9.6,1.1,34.5,77.3,20,36.7,54,1
2023-10-26,Vistara,VI859,BLR,JRH,10,9,3,10,0,1,Clear/Partly Cloudy,28.4,63.6,24.9,10.0,1.9,39.8,67.4,1,25.5,44,1
2025-10-15,IndiGo,IN5573,COK,CCU,5,48,2,10,0,0,Clear/Partly Cloudy,21.5,51.5,0.4,8.8,0.0,8.0,63.5,3,35.2,40,1
2023-07-12,Vistara,VI4952,PAT,BLR,11,32,2,7,0,0,Clear/Partly Cloudy,32.9,62.7,4.4,10.5,2.6,21.9,48.9,8,30.5,35,1
2025-12-10,IndiGo,IN6620,AJL,BLR,8,20,2,12,0,1,Clear/Partly Cloudy,22.1,74.6,4.9,10.5,0.0,22.1,80.2,1,34.2,44,1
2025-03-12,IndiGo,IN5011,AGR,IXW,5,15,2,3,0,0,Clear/Partly Cloudy,21.4,52.8,3.0,9.8,1.3,19.5,20.3,0,15.5,0,0
2025-12-08,Air India,AI5364,DEL,BOM,15,3,0,12,0,0,Clear/Partly Cloudy,21.3,54.9,5.6,9.9,0.0,27.5,61.1,18,46.5,0,0
2025-06-29,IndiGo,IN5732,HYD,BLR,12,11,6,6,1,0,Clear/Partly Cloudy,33.5,71.6,4.9,12.1,2.6,31.0,75.8,10,41.1,50,1
2025-06-17,Air India,AI1096,JDH,CCU,23,4,1,6,0,0,Clear/Partly Cloudy,38.7,50.5,9.4,9.8,2.8,25.7,52.3,11,40.7,35,1
2024-06-08,Vistara,VI4845,MAA,COK,14,54,5,6,1,0,Clear/Partly Cloudy,31.7,57.9,2.0,11.3,0.7,30.3,70.5,5,34.5,39,1
2025-08-24,IndiGo,IN9080,HYD,DEL,18,37,6,8,1,1,Rain,32.2,69.3,2.4,8.8,3.7,44.7,99.1,0,32.5,0,0
2023-11-22,Air India,AI8159,BOM,HYD,23,15,2,11,0,0,Clear/Partly Cloudy,18.9,59.3,3.3,10.9,2.1,27.2,73.3,0,27.7,61,1
2025-11-25,Alliance Air,AL9101,BLR,MAA,9,33,1,11,0,1,Clear/Partly Cloudy,19.5,65.0,1.6,11.5,0.0,18.5,94.3,3,46.6,54,1
2024-08-13,IndiGo,IN4214,MAA,BOM,6,56,1,8,0,0,Rain,24.7,53.4,8.5,10.2,6.1,25.6,73.6,1,27.4,0,0
2025-10-31,IndiGo,IN2491,KNU,DEL,11,46,4,10,0,0,Clear/Partly Cloudy,25.1,62.8,8.5,9.8,2.5,41.8,33.9,15,28.5,0,0
2023-05-21,Air India,AI8201,CCU,MAA,14,58,6,5,1,0,Clear/Partly Cloudy,30.0,46.1,2.2,11.8,0.0,12.3,68.7,0,28.1,36,1
2024-01-30,Akasa Air,AK2537,BHO,BOM,12,55,1,1,0,0,Clear/Partly Cloudy,17.6,62.9,11.3,11.6,0.0,28.3,39.0,0,17.3,0,0
2024-06-28,SpiceJet,SP7494,MAA,DEL,13,30,4,6,0,0,Clear/Partly Cloudy,32.0,55.2,2.5,9.9,0.0,22.4,69.0,12,31.7,54,1
2025-09-10,Air India Express,AI1122,HYD,BLR,9,50,2,9,0,1,Clear/Partly Cloudy,26.9,58.5,1.6,11.4,0.0,27.4,88.8,0,34.9,55,1
2024-08-21,Air India,AI2406,HYD,CJB,5,22,2,8,0,0,Clear/Partly Cloudy,39.5,57.3,2.6,11.3,0.1,27.7,59.6,1,20.3,31,1
2023-11-27,Alliance Air,AL7759,BLR,DEL,19,53,0,11,0,1,Clear/Partly Cloudy,29.2,57.6,4.8,11.4,0.0,33.5,89.5,11,48.6,59,1
2025-05-08,Alliance Air,AL4088,HYD,CCU,7,13,3,5,0,1,Clear/Partly Cloudy,27.2,51.8,11.4,9.9,0.8,23.3,80.4,4,31.8,43,1
2025-10-18,Air India,AI8476,UDR,HYD,19,44,5,10,1,1,Rain,27.3,51.0,0.8,13.4,3.3,14.2,82.6,0,27.5,58,1
2024-12-30,IndiGo,IN7366,BOM,HBX,17,19,0,12,0,1,Clear/Partly Cloudy,25.7,47.7,2.7,10.7,1.4,28.9,83.1,6,39.6,43,1
2025-06-20,Air India,AI3694,JRH,BOM,22,43,4,6,0,0,Rain,34.6,60.6,4.2,9.5,6.5,0.0,38.9,2,21.9,0,0
2023-10-13,SpiceJet,SP7808,IXU,COK,22,56,4,10,0,0,Clear/Partly Cloudy,20.3,67.4,14.9,10.5,0.0,48.5,45.5,3,34.5,37,1
2025-09-20,IndiGo,IN4553,DEL,IXJ,21,39,5,9,1,1,Clear/Partly Cloudy,27.8,51.8,10.6,11.8,0.1,30.3,83.9,13,52.2,60,1
2025-10-07,Air India Express,AI9982,BLR,HYD,21,59,1,10,0,1,Clear/Partly Cloudy,20.5,56.2,2.3,11.0,0.0,12.6,92.4,17,40.2,55,1
2025-10-27,IndiGo,IN3252,BOM,DMU,6,44,0,10,0,0,Clear/Partly Cloudy,19.9,51.0,2.4,11.9,1.4,15.0,36.2,4,28.0,0,0
2025-08-09,Vistara,VI7784,HYD,DEL,14,38,5,8,1,0,Clear/Partly Cloudy,28.8,53.0,15.1,10.2,1.0,18.2,84.2,1,29.3,52,1
2025-08-03,Air India Express,AI2693,MAA,BLR,17,18,6,8,1,1,Clear/Partly Cloudy,33.5,54.0,11.8,11.0,0.2,13.2,100.0,1,50.0,54,1
2023-03-29,IndiGo,IN7296,DEL,AMD,12,24,2,3,0,0,Clear/Partly Cloudy,26.4,71.5,5.8,9.7,2.4,42.5,54.6,7,34.0,42,1
2023-05-20,Akasa Air,AK916,COK,MAA,9,46,5,5,1,1,Clear/Partly Cloudy,26.3,58.1,2.7,10.5,0.0,31.1,100.0,18,50.7,56,1
2024-07-24,Star Air,ST2808,BLR,AMD,21,54,2,7,0,1,Clear/Partly Cloudy,33.3,56.3,14.5,7.9,0.0,30.3,95.7,3,38.3,48,1
2024-04-13,Air India,AI5042,DEL,AMD,6,16,5,4,1,0,Clear/Partly Cloudy,22.2,67.3,2.6,8.5,0.0,31.9,79.6,2,32.2,41,1
2023-02-17,IndiGo,IN1449,COK,HYD,11,45,4,2,0,0,Clear/Partly Cloudy,24.1,70.0,16.0,11.7,0.0,11.8,73.6,2,27.0,35,1
2024-06-09,IndiGo,IN1334,DEL,HYD,20,29,6,6,1,1,Clear/Partly Cloudy,36.2,67.2,4.1,10.6,2.7,26.3,100.0,0,38.9,50,1
2024-02-10,IndiGo,IN5309,DEL,HYD,12,55,5,2,1,0,Rain,22.3,57.1,5.6,10.2,6.5,21.9,85.2,1,31.0,54,1
2023-11-06,Air India Express,AI3639,DEL,MAA,18,42,0,11,0,1,Clear/Partly Cloudy,21.1,43.0,7.7,10.3,0.0,21.0,98.3,14,49.4,59,1
2025-01-26,Fly91,FL1554,BOM,DEL,9,40,6,1,1,1,Clear/Partly Cloudy,17.8,57.5,9.5,11.7,0.3,27.1,100.0,0,37.4,46,1
2024-03-24,Akasa Air,AK8556,AMD,MAA,9,2,6,3,1,1,Rain,22.7,67.6,4.0,10.9,6.2,29.8,100.0,6,51.3,56,1
2023-09-21,Vistara,VI3405,AMD,IXA,14,35,3,9,0,0,Rain,26.1,47.3,5.1,10.8,4.9,0.0,45.6,0,27.2,0,0
2025-07-23,IndiGo,IN6325,BLR,BOM,9,13,2,7,0,1,Clear/Partly Cloudy,32.9,58.0,2.7,11.8,0.0,10.8,100.0,0,35.4,48,1
2023-08-27,Akasa Air,AK6160,DEL,IMF,18,45,6,8,1,1,Clear/Partly Cloudy,30.9,37.6,5.2,10.8,0.0,17.1,78.4,3,40.5,49,1
2025-10-08,IndiGo,IN5528,BLR,BOM,12,32,2,10,0,0,Clear/Partly Cloudy,28.7,45.9,1.2,10.3,0.0,11.3,51.4,0,25.3,41,1
2025-10-15,SpiceJet,SP8441,CCU,MAA,9,21,2,10,0,1,Clear/Partly Cloudy,29.6,44.3,9.5,10.2,1.9,9.6,96.6,9,45.3,73,1
2024-08-20,IndiGo,IN9351,DEL,HYD,21,26,1,8,0,1,Rain,32.7,49.3,13.5,10.8,6.0,15.7,86.9,23,48.2,62,1
2024-11-13,Akasa Air,AK7827,BOM,DEL,16,50,2,11,0,0,Clear/Partly Cloudy,19.1,60.0,12.7,11.4,2.3,27.7,54.4,12,34.2,44,1
2024-05-29,IndiGo,IN245,HYD,CCU,10,58,2,5,0,1,Clear/Partly Cloudy,33.2,69.4,4.3,10.1,1.0,18.0,94.2,1,40.7,45,1
2025-08-09,Air India,AI1168,KNU,MAA,21,10,5,8,1,1,Clear/Partly Cloudy,30.2,52.3,5.3,10.7,1.8,23.6,72.9,3,37.2,42,1
2024-12-28,Akasa Air,AK9120,HYD,BLR,18,9,5,12,1,1,Clear/Partly Cloudy,22.3,44.0,4.5,9.5,0.0,0.1,100.0,8,42.2,44,1
2025-04-05,SpiceJet,SP2331,BLR,IMF,20,46,5,4,1,1,Rain,19.9,50.5,6.5,12.3,3.0,26.3,80.5,11,39.9,45,1
2024-04-03,IndiGo,IN3970,CCU,DEL,8,42,2,4,0,1,Clear/Partly Cloudy,27.5,61.4,6.4,11.5,0.3,5.2,91.4,0,42.7,42,1
2023-07-16,IndiGo,IN4037,COK,BDQ,9,22,6,7,1,1,Clear/Partly Cloudy,37.1,45.5,1.9,11.8,0.7,20.9,69.3,0,27.5,40,1
2023-04-03,IndiGo,IN2501,DEL,PBD,9,13,0,4,0,1,Clear/Partly Cloudy,23.2,68.6,2.6,12.4,0.0,41.8,62.1,1,21.5,41,1
2025-07-11,Vistara,VI8458,BHO,DEL,23,56,4,7,0,0,Clear/Partly Cloudy,33.6,47.9,1.6,11.9,2.3,4.0,40.1,2,18.9,0,0
2025-08-29,IndiGo,IN7448,BLR,CCU,21,39,4,8,0,1,Clear/Partly Cloudy,32.9,67.8,4.5,10.2,1.3,59.9,93.6,4,47.3,60,1
2024-01-20,IndiGo,IN1674,HYD,DIB,19,18,5,1,1,1,Clear/Partly Cloudy,20.9,71.4,4.6,9.5,0.0,12.3,80.7,0,33.9,36,1
2023-11-19,Air India Express,AI4064,DEL,MAA,16,34,6,11,1,0,Clear/Partly Cloudy,27.4,48.0,6.7,10.5,2.1,19.4,59.2,20,38.4,41,1
2024-06-09,Air India,AI9192,GOP,VOPC,10,47,6,6,1,1,Clear/Partly Cloudy,24.9,63.3,3.9,10.2,0.0,29.5,60.3,6,36.6,41,1
2025-09-01,Air India,AI9551,NDC,AMD,9,33,0,9,0,1,Rain,30.7,45.9,2.1,12.1,3.2,29.1,57.6,11,37.2,44,1
2024-11-01,IndiGo,IN7758,BOM,BLR,13,52,4,11,0,0,Rain,27.7,61.0,13.5,11.8,5.1,27.6,55.8,3,36.9,38,1
2023-04-10,Akasa Air,AK4298,DEL,MAA,23,23,0,4,0,0,Clear/Partly Cloudy,27.8,44.2,6.6,12.0,0.0,5.9,82.1,13,41.1,45,1
2025-08-30,Air India,AI7533,BOM,DEL,11,36,5,8,1,0,Clear/Partly Cloudy,29.4,43.1,2.6,13.2,0.4,10.1,75.0,0,37.2,43,1
